"","TICKER","gvkey","permno","adate","qdate","public_date","CAPEI","bm","evm","pe_op_basic","pe_op_dil","pe_exi","pe_inc","ps","pcf","dpr","npm","opmbd","opmad","gpm","ptpm","cfm","roa","roe","roce","efftax","aftret_eq","aftret_invcapx","aftret_equity","pretret_noa","pretret_earnat","GProf","equity_invcap","debt_invcap","totdebt_invcap","capital_ratio","int_debt","int_totdebt","cash_lt","invt_act","rect_act","debt_at","debt_ebitda","short_debt","curr_debt","lt_debt","profit_lct","ocf_lct","cash_debt","fcf_ocf","lt_ppent","dltt_be","debt_assets","debt_capital","de_ratio","intcov","intcov_ratio","cash_ratio","quick_ratio","curr_ratio","cash_conversion","inv_turn","at_turn","rect_turn","pay_turn","sale_invcap","sale_equity","sale_nwc","rd_sale","adv_sale","staff_sale","accrual","ptb","PEG_trailing","divyield","cusip","gvkey_count","ticker_count","same_count"
"5407","JPM","002968",47896,2012-12-31,2013-03-31,2013-06-30,13.842,1.096,12.786,9.278,9.343,9.444,9.444,1.87,4.893,0.284,0.214,0.549,0.503,0.87,0.291,0.26,0.025,0.122,0.07,0.264,0.118,0,0.117,NA,NA,0.04,0.411,0.57,1.244,0.57,NA,NA,0.218,NA,NA,0.248,9.916,0.542,NA,0.124,NA,NA,0.012,1,148.73,1.389,0.914,0.897,10.665,NA,NA,NA,NA,NA,NA,4.008,0.046,0.152,0.015,0.229,0.532,NA,0,0.024,0.286,-0.008,1.012,0.281,"2.27%","46625H10",156,156,TRUE
"5408","JPM","002968",47896,2012-12-31,2013-03-31,2013-07-31,14.612,1.096,12.786,9.794,9.864,9.97,9.97,1.974,5.166,0.284,0.214,0.549,0.503,0.87,0.291,0.26,0.025,0.122,0.07,0.264,0.118,0,0.117,NA,NA,0.04,0.411,0.57,1.244,0.57,NA,NA,0.218,NA,NA,0.248,9.916,0.542,NA,0.124,NA,NA,0.012,1,148.73,1.389,0.914,0.897,10.665,NA,NA,NA,NA,NA,NA,4.008,0.046,0.152,0.015,0.229,0.532,NA,0,0.024,0.286,-0.008,1.069,0.297,"2.73%","46625H10",156,156,TRUE
"5409","JPM","002968",47896,2012-12-31,2013-06-30,2013-08-31,12.596,0.994,12.637,8.15,8.203,8.45,8.45,1.743,2.826,0.269,0.224,0.562,0.516,0.88,0.305,0.271,0.026,0.127,0.073,0.264,0.124,0,0.122,NA,NA,0.04,0.407,0.573,1.23,0.573,NA,NA,0.233,NA,NA,0.248,9.624,0.534,NA,0.127,NA,NA,0.012,1,150.059,1.409,0.914,0.896,10.595,NA,NA,NA,NA,NA,NA,2.986,0.046,0.155,0.014,0.227,0.532,NA,0,0.024,0.286,-0.018,0.962,0.365,"3.01%","46625H10",156,156,TRUE
"5410","JPM","002968",47896,2012-12-31,2013-06-30,2013-09-30,12.885,0.994,12.637,8.337,8.391,8.644,8.644,1.783,2.891,0.269,0.224,0.562,0.516,0.88,0.305,0.271,0.026,0.127,0.073,0.264,0.124,0,0.122,NA,NA,0.04,0.407,0.573,1.23,0.573,NA,NA,0.233,NA,NA,0.248,9.624,0.534,NA,0.127,NA,NA,0.012,1,150.059,1.409,0.914,0.896,10.595,NA,NA,NA,NA,NA,NA,2.986,0.046,0.155,0.014,0.227,0.532,NA,0,0.024,0.286,-0.018,0.984,0.373,"2.94%","46625H10",156,156,TRUE
"5411","JPM","002968",47896,2012-12-31,2013-06-30,2013-10-31,12.831,0.994,12.637,8.313,8.367,8.619,8.619,1.776,2.878,0.269,0.224,0.562,0.516,0.88,0.305,0.271,0.026,0.127,0.073,0.264,0.124,0,0.122,NA,NA,0.04,0.407,0.573,1.23,0.573,NA,NA,0.233,NA,NA,0.248,9.624,0.534,NA,0.127,NA,NA,0.012,1,150.059,1.409,0.914,0.896,10.595,NA,NA,NA,NA,NA,NA,2.986,0.046,0.155,0.014,0.227,0.532,NA,0,0.024,0.286,-0.018,0.98,0.372,"2.95%","46625H10",156,156,TRUE
"5412","JPM","002968",47896,2012-12-31,2013-09-30,2013-11-30,13.742,1.006,12.666,9.155,9.229,12.887,12.887,2.016,1.946,0.387,0.172,0.58,0.529,0.903,0.238,0.223,0.026,0.094,0.072,0.264,0.09,0,0.089,NA,NA,0.04,0.401,0.577,1.202,0.577,NA,NA,0.252,NA,NA,0.244,9.506,0.519,NA,0.128,NA,NA,0.012,1,150.816,1.439,0.914,0.897,10.669,NA,NA,NA,NA,NA,NA,2.135,0.044,0.151,0.01,0.218,0.516,NA,0,0.024,0.286,-0.039,1.1,1.504,"2.66%","46625H10",156,156,TRUE
"5413","JPM","002968",47896,2012-12-31,2013-09-30,2013-12-31,14.045,1.006,12.666,9.357,9.432,13.171,13.171,2.06,1.989,0.387,0.172,0.58,0.529,0.903,0.238,0.223,0.026,0.094,0.072,0.264,0.09,0,0.089,NA,NA,0.04,0.401,0.577,1.202,0.577,NA,NA,0.252,NA,NA,0.244,9.506,0.519,NA,0.128,NA,NA,0.012,1,150.816,1.439,0.914,0.897,10.669,NA,NA,NA,NA,NA,NA,2.135,0.044,0.151,0.01,0.218,0.516,NA,0,0.024,0.286,-0.039,1.124,1.538,"2.60%","46625H10",156,156,TRUE
"5414","JPM","002968",47896,2012-12-31,2013-09-30,2014-01-31,13.295,1.006,12.666,8.858,8.929,12.468,12.468,1.95,1.882,0.387,0.172,0.58,0.529,0.903,0.238,0.223,0.026,0.094,0.072,0.264,0.09,0,0.089,NA,NA,0.04,0.401,0.577,1.202,0.577,NA,NA,0.252,NA,NA,0.244,9.506,0.519,NA,0.128,NA,NA,0.012,1,150.816,1.439,0.914,0.897,10.669,NA,NA,NA,NA,NA,NA,2.135,0.044,0.151,0.01,0.218,0.516,NA,0,0.024,0.286,-0.039,1.064,1.455,"2.75%","46625H10",156,156,TRUE
"5415","JPM","002968",47896,2013-12-31,2013-12-31,2014-02-28,12.337,0.911,12.474,9.135,9.209,13.062,13.062,2.034,1.993,0.337,0.169,0.58,0.53,0.906,0.245,0.22,0.026,0.091,0.075,0.308,0.087,0,0.086,NA,NA,0.04,0.433,0.543,1.159,0.543,NA,NA,0.274,NA,NA,0.221,8.714,0.532,NA,0.114,NA,NA,0.049,1,148.043,1.252,0.913,0.896,10.439,NA,NA,NA,NA,NA,NA,1.09,0.044,0.149,0.014,0.229,0.501,NA,0,0.024,0.291,-0.038,1.076,3.048,"2.68%","46625H10",156,156,TRUE
"5416","JPM","002968",47896,2013-12-31,2013-12-31,2014-03-31,13.181,0.911,12.474,9.76,9.84,13.956,13.956,2.173,2.13,0.337,0.169,0.58,0.53,0.906,0.245,0.22,0.026,0.091,0.075,0.308,0.087,0,0.086,NA,NA,0.04,0.433,0.543,1.159,0.543,NA,NA,0.274,NA,NA,0.221,8.714,0.532,NA,0.114,NA,NA,0.049,1,148.043,1.252,0.913,0.896,10.439,NA,NA,NA,NA,NA,NA,1.09,0.044,0.149,0.014,0.229,0.501,NA,0,0.024,0.291,-0.038,1.149,3.257,"2.50%","46625H10",156,156,TRUE
"5417","JPM","002968",47896,2009-12-31,2010-09-30,2010-12-31,14.839,1.111,16.366,11.751,11.816,11.849,11.849,1.477,30.898,0.149,0.141,0.433,0.391,0.703,0.193,0.183,0.024,0.1,0.055,0.275,0.096,0,0.095,NA,NA,0.038,0.354,0.628,1.384,0.628,NA,NA,0.153,NA,NA,0.302,12.925,0.546,NA,0.149,NA,NA,0.065,1,170.631,1.776,0.919,0.901,11.33,NA,NA,NA,NA,NA,NA,11.523,0.054,0.173,0.036,0.247,0.665,NA,0,0.015,0.233,0.005,0.999,0.356,".471%","46625H10",156,156,TRUE
"5418","JPM","002968",47896,2009-12-31,2010-09-30,2011-01-31,15.721,1.111,16.366,12.449,12.518,12.553,12.553,1.565,32.733,0.149,0.141,0.433,0.391,0.703,0.193,0.183,0.024,0.1,0.055,0.275,0.096,0,0.095,NA,NA,0.038,0.354,0.628,1.384,0.628,NA,NA,0.153,NA,NA,0.302,12.925,0.546,NA,0.149,NA,NA,0.065,1,170.631,1.776,0.919,0.901,11.33,NA,NA,NA,NA,NA,NA,11.523,0.054,0.173,0.036,0.247,0.665,NA,0,0.015,0.233,0.005,1.058,0.377,".445%","46625H10",156,156,TRUE
"5419","JPM","002968",47896,2013-12-31,2014-03-31,2014-06-30,12.81,0.89,13.346,9.9,9.952,14.369,14.369,2.111,2.124,0.472,0.161,0.578,0.525,0.908,0.238,0.215,0.025,0.084,0.07,0.308,0.08,0,0.08,NA,NA,0.038,0.4,0.575,1.152,0.575,NA,NA,0.279,NA,NA,0.235,9.616,0.501,NA,0.128,NA,NA,0.049,1,151.008,1.438,0.914,0.897,10.568,NA,NA,NA,NA,NA,NA,1.654,0.042,0.146,0.004,0.207,0.488,NA,0,0.024,0.291,-0.035,1.066,NA,"2.64%","46625H10",156,156,TRUE
"5420","JPM","002968",47896,2013-12-31,2014-03-31,2014-07-31,12.821,0.89,13.346,9.909,9.96,14.382,14.382,2.113,2.126,0.472,0.161,0.578,0.525,0.908,0.238,0.215,0.025,0.084,0.07,0.308,0.08,0,0.08,NA,NA,0.038,0.4,0.575,1.152,0.575,NA,NA,0.279,NA,NA,0.235,9.616,0.501,NA,0.128,NA,NA,0.049,1,151.008,1.438,0.914,0.897,10.568,NA,NA,NA,NA,NA,NA,1.654,0.042,0.146,0.004,0.207,0.488,NA,0,0.024,0.291,-0.035,1.067,NA,"2.77%","46625H10",156,156,TRUE
"5421","JPM","002968",47896,2013-12-31,2014-06-30,2014-08-31,12.689,0.964,13.526,10.43,10.504,15.362,15.362,2.181,7.512,0.516,0.158,0.575,0.523,0.903,0.232,0.21,0.024,0.081,0.069,0.308,0.076,0,0.076,NA,NA,0.037,0.4,0.572,1.124,0.572,NA,NA,0.286,NA,NA,0.23,9.637,0.491,NA,0.128,NA,NA,0.049,1,150.437,1.428,0.912,0.896,10.42,NA,NA,NA,NA,NA,NA,2.065,0.042,0.143,0.005,0.203,0.474,NA,0,0.024,0.291,-0.006,1.071,NA,"2.69%","46625H10",156,156,TRUE
"5422","JPM","002968",47896,2013-12-31,2014-06-30,2014-09-30,12.858,0.964,13.526,10.568,10.643,15.566,15.566,2.21,7.612,0.516,0.158,0.575,0.523,0.903,0.232,0.21,0.024,0.081,0.069,0.308,0.076,0,0.076,NA,NA,0.037,0.4,0.572,1.124,0.572,NA,NA,0.286,NA,NA,0.23,9.637,0.491,NA,0.128,NA,NA,0.049,1,150.437,1.428,0.912,0.896,10.42,NA,NA,NA,NA,NA,NA,2.065,0.042,0.143,0.005,0.203,0.474,NA,0,0.024,0.291,-0.006,1.085,NA,"2.66%","46625H10",156,156,TRUE
"5423","JPM","002968",47896,2013-12-31,2014-06-30,2014-10-31,12.909,0.964,13.526,10.611,10.686,15.628,15.628,2.219,7.643,0.516,0.158,0.575,0.523,0.903,0.232,0.21,0.024,0.081,0.069,0.308,0.076,0,0.076,NA,NA,0.037,0.4,0.572,1.124,0.572,NA,NA,0.286,NA,NA,0.23,9.637,0.491,NA,0.128,NA,NA,0.049,1,150.437,1.428,0.912,0.896,10.42,NA,NA,NA,NA,NA,NA,2.065,0.042,0.143,0.005,0.203,0.474,NA,0,0.024,0.291,-0.006,1.089,NA,"2.65%","46625H10",156,156,TRUE
"5424","JPM","002968",47896,2013-12-31,2014-09-30,2014-11-30,12.263,0.938,13.778,10.214,10.301,11.161,11.161,2.175,189.757,0.382,0.214,0.565,0.519,0.896,0.307,0.26,0.024,0.109,0.07,0.308,0.104,0,0.102,NA,NA,0.037,0.402,0.566,1.104,0.566,NA,NA,0.286,NA,NA,0.228,9.687,0.487,NA,0.128,NA,NA,0.049,1,150.335,1.409,0.911,0.894,10.176,NA,NA,NA,NA,NA,NA,2.87,0.042,0.143,0.005,0.202,0.465,NA,0,0.024,0.291,0.009,1.065,2.081,"2.66%","46625H10",156,156,TRUE
"5425","JPM","002968",47896,2013-12-31,2014-09-30,2014-12-31,12.756,0.938,13.778,10.625,10.716,11.61,11.61,2.263,190.747,0.382,0.214,0.565,0.519,0.896,0.307,0.26,0.024,0.109,0.07,0.308,0.104,0,0.102,NA,NA,0.037,0.402,0.566,1.104,0.566,NA,NA,0.286,NA,NA,0.228,9.687,0.487,NA,0.128,NA,NA,0.049,1,150.335,1.409,0.911,0.894,10.176,NA,NA,NA,NA,NA,NA,2.87,0.042,0.143,0.005,0.202,0.465,NA,0,0.024,0.291,0.009,1.108,2.165,"2.56%","46625H10",156,156,TRUE
"5426","JPM","002968",47896,2013-12-31,2014-09-30,2015-01-31,11.085,0.938,13.778,9.233,9.312,10.089,10.089,1.966,185.27,0.382,0.214,0.565,0.519,0.896,0.307,0.26,0.024,0.109,0.07,0.308,0.104,0,0.102,NA,NA,0.037,0.402,0.566,1.104,0.566,NA,NA,0.286,NA,NA,0.228,9.687,0.487,NA,0.128,NA,NA,0.049,1,150.335,1.409,0.911,0.894,10.176,NA,NA,NA,NA,NA,NA,2.87,0.042,0.143,0.005,0.202,0.465,NA,0,0.024,0.291,0.009,0.962,1.881,"2.94%","46625H10",156,156,TRUE
"5427","JPM","002968",47896,2014-12-31,2014-12-31,2015-02-28,11.739,0.912,14.352,10.23,10.316,11.584,11.584,2.238,6.244,0.302,0.213,0.558,0.512,0.892,0.292,0.26,0.023,0.106,0.069,0.27,0.1,0,0.098,NA,NA,0.035,0.423,0.537,1.129,0.537,NA,NA,0.311,NA,NA,0.22,9.922,0.525,NA,0.115,NA,NA,0.016,1,154.699,1.267,0.91,0.893,10.088,NA,NA,NA,NA,NA,NA,1.063,0.041,0.141,0.004,0.204,0.44,NA,0,0.025,0.295,-0.006,1.078,1.629,"2.61%","46625H10",156,156,TRUE
"5428","JPM","002968",47896,2014-12-31,2014-12-31,2015-03-31,11.605,0.912,14.352,10.114,10.199,11.452,11.452,2.212,6.172,0.302,0.213,0.558,0.512,0.892,0.292,0.26,0.023,0.106,0.069,0.27,0.1,0,0.098,NA,NA,0.035,0.423,0.537,1.129,0.537,NA,NA,0.311,NA,NA,0.22,9.922,0.525,NA,0.115,NA,NA,0.016,1,154.699,1.267,0.91,0.893,10.088,NA,NA,NA,NA,NA,NA,1.063,0.041,0.141,0.004,0.204,0.44,NA,0,0.025,0.295,-0.006,1.065,1.61,"2.64%","46625H10",156,156,TRUE
"5429","JPM","002968",47896,2014-12-31,2014-12-31,2015-04-30,12.069,0.912,14.352,10.561,10.65,11.958,11.958,2.301,6.419,0.302,0.213,0.558,0.512,0.892,0.292,0.26,0.023,0.106,0.069,0.27,0.1,0,0.098,NA,NA,0.035,0.423,0.537,1.129,0.537,NA,NA,0.311,NA,NA,0.22,9.922,0.525,NA,0.115,NA,NA,0.016,1,154.699,1.267,0.91,0.893,10.088,NA,NA,NA,NA,NA,NA,1.063,0.041,0.141,0.004,0.204,0.44,NA,0,0.025,0.295,-0.006,1.108,1.682,"2.53%","46625H10",156,156,TRUE
"5430","JPM","002968",47896,2014-12-31,2015-03-31,2015-05-31,12.635,0.954,13.898,10.475,10.559,12.07,12.07,2.356,6.633,0.408,0.216,0.564,0.519,0.895,0.301,0.262,0.023,0.107,0.069,0.27,0.101,0,0.098,NA,NA,0.036,0.401,0.561,1.077,0.561,NA,NA,0.302,NA,NA,0.223,9.711,0.479,NA,0.128,NA,NA,0.016,1,153.269,1.398,0.909,0.892,10.006,NA,NA,NA,NA,NA,NA,4.574,0.041,0.141,0.008,0.196,0.447,NA,0,0.025,0.295,-0.006,1.139,1.027,"2.43%","46625H10",156,156,TRUE
"5431","JPM","002968",47896,2014-12-31,2015-03-31,2015-06-30,13.015,0.954,13.898,10.79,10.876,12.433,12.433,2.427,6.832,0.408,0.216,0.564,0.519,0.895,0.301,0.262,0.023,0.107,0.069,0.27,0.101,0,0.098,NA,NA,0.036,0.401,0.561,1.077,0.561,NA,NA,0.302,NA,NA,0.223,9.711,0.479,NA,0.128,NA,NA,0.016,1,153.269,1.398,0.909,0.892,10.006,NA,NA,NA,NA,NA,NA,4.574,0.041,0.141,0.008,0.196,0.447,NA,0,0.025,0.295,-0.006,1.173,1.057,"2.36%","46625H10",156,156,TRUE
"5432","JPM","002968",47896,2014-12-31,2015-03-31,2015-07-31,13.163,0.954,13.898,10.912,11,12.574,12.574,2.454,6.91,0.408,0.216,0.564,0.519,0.895,0.301,0.262,0.023,0.107,0.069,0.27,0.101,0,0.098,NA,NA,0.036,0.401,0.561,1.077,0.561,NA,NA,0.302,NA,NA,0.223,9.711,0.479,NA,0.128,NA,NA,0.016,1,153.269,1.398,0.909,0.892,10.006,NA,NA,NA,NA,NA,NA,4.574,0.041,0.141,0.008,0.196,0.447,NA,0,0.025,0.295,-0.006,1.186,1.07,"2.57%","46625H10",156,156,TRUE
"5433","JPM","002968",47896,2014-12-31,2015-06-30,2015-08-31,12.026,0.863,14.154,10.175,10.272,11.591,11.591,2.312,4.054,0.417,0.221,0.559,0.513,0.894,0.303,0.268,0.022,0.107,0.067,0.27,0.101,0,0.098,NA,NA,0.036,0.4,0.56,1.042,0.56,NA,NA,0.301,NA,NA,0.22,9.708,0.463,NA,0.13,NA,NA,0.016,1,152.23,1.4,0.907,0.89,9.769,NA,NA,NA,NA,NA,NA,4.689,0.04,0.137,0.008,0.192,0.436,NA,0,0.025,0.295,-0.014,1.096,0.761,"2.75%","46625H10",156,156,TRUE
"5434","JPM","002968",47896,2014-12-31,2015-06-30,2015-09-30,11.439,0.863,14.154,9.678,9.771,11.025,11.025,2.199,3.856,0.417,0.221,0.559,0.513,0.894,0.303,0.268,0.022,0.107,0.067,0.27,0.101,0,0.098,NA,NA,0.036,0.4,0.56,1.042,0.56,NA,NA,0.301,NA,NA,0.22,9.708,0.463,NA,0.13,NA,NA,0.016,1,152.23,1.4,0.907,0.89,9.769,NA,NA,NA,NA,NA,NA,4.689,0.04,0.137,0.008,0.192,0.436,NA,0,0.025,0.295,-0.014,1.042,0.724,"2.89%","46625H10",156,156,TRUE
"5435","JPM","002968",47896,2014-12-31,2015-06-30,2015-10-31,12.055,0.863,14.154,10.198,10.296,11.618,11.618,2.318,4.063,0.417,0.221,0.559,0.513,0.894,0.303,0.268,0.022,0.107,0.067,0.27,0.101,0,0.098,NA,NA,0.036,0.4,0.56,1.042,0.56,NA,NA,0.301,NA,NA,0.22,9.708,0.463,NA,0.13,NA,NA,0.016,1,152.23,1.4,0.907,0.89,9.769,NA,NA,NA,NA,NA,NA,4.689,0.04,0.137,0.008,0.192,0.436,NA,0,0.025,0.295,-0.014,1.099,0.762,"2.74%","46625H10",156,156,TRUE
"5436","JPM","002968",47896,2014-12-31,2015-09-30,2015-11-30,12.202,0.979,14.277,10.057,10.134,11.359,11.359,2.434,2.853,0.41,0.237,0.558,0.51,0.893,0.296,0.286,0.022,0.112,0.067,0.27,0.105,0,0.102,NA,NA,0.036,0.397,0.56,1.008,0.56,NA,NA,0.301,NA,NA,0.218,9.722,0.444,NA,0.134,NA,NA,0.016,1,151.343,1.409,0.905,0.887,9.491,NA,NA,NA,NA,NA,NA,4.741,0.04,0.132,0.008,0.186,0.422,NA,0,0.025,0.295,-0.025,1.117,1.387,"2.64%","46625H10",156,156,TRUE
"5437","JPM","002968",47896,2014-12-31,2015-09-30,2015-12-31,12.083,0.979,14.277,9.959,10.035,11.249,11.249,2.411,2.825,0.41,0.237,0.558,0.51,0.893,0.296,0.286,0.022,0.112,0.067,0.27,0.105,0,0.102,NA,NA,0.036,0.397,0.56,1.008,0.56,NA,NA,0.301,NA,NA,0.218,9.722,0.444,NA,0.134,NA,NA,0.016,1,151.343,1.409,0.905,0.887,9.491,NA,NA,NA,NA,NA,NA,4.741,0.04,0.132,0.008,0.186,0.422,NA,0,0.025,0.295,-0.025,1.107,1.374,"2.67%","46625H10",156,156,TRUE
"5438","JPM","002968",47896,2014-12-31,2015-09-30,2016-01-31,10.888,0.979,14.277,8.974,9.043,10.136,10.136,2.172,2.545,0.41,0.237,0.558,0.51,0.893,0.296,0.286,0.022,0.112,0.067,0.27,0.105,0,0.102,NA,NA,0.036,0.397,0.56,1.008,0.56,NA,NA,0.301,NA,NA,0.218,9.722,0.444,NA,0.134,NA,NA,0.016,1,151.343,1.409,0.905,0.887,9.491,NA,NA,NA,NA,NA,NA,4.741,0.04,0.132,0.008,0.186,0.422,NA,0,0.025,0.295,-0.025,0.997,1.238,"2.96%","46625H10",156,156,TRUE
"5439","JPM","002968",47896,2015-12-31,2015-12-31,2016-02-29,9.898,0.916,13.396,8.622,8.688,9.383,9.383,2.056,2.813,0.289,0.243,0.554,0.505,0.888,0.306,0.292,0.023,0.113,0.069,0.204,0.106,0,0.102,NA,NA,0.038,0.437,0.511,0.943,0.511,NA,NA,0.272,NA,NA,0.203,8.584,0.458,NA,0.123,NA,NA,0.035,1,146.506,1.17,0.895,0.877,8.499,NA,NA,NA,NA,NA,NA,2.299,0.041,0.129,0.004,0.198,0.406,NA,0,0.027,0.296,-0.02,0.933,1.507,"3.13%","46625H10",156,156,TRUE
"5440","JPM","002968",47896,2015-12-31,2015-12-31,2016-03-31,10.411,0.916,13.396,9.069,9.139,9.87,9.87,2.163,2.959,0.289,0.243,0.554,0.505,0.888,0.306,0.292,0.023,0.113,0.069,0.204,0.106,0,0.102,NA,NA,0.038,0.437,0.511,0.943,0.511,NA,NA,0.272,NA,NA,0.203,8.584,0.458,NA,0.123,NA,NA,0.035,1,146.506,1.17,0.895,0.877,8.499,NA,NA,NA,NA,NA,NA,2.299,0.041,0.129,0.004,0.198,0.406,NA,0,0.027,0.296,-0.02,0.981,1.585,"2.97%","46625H10",156,156,TRUE
"5441","JPM","002968",47896,2015-12-31,2015-12-31,2016-04-30,11.069,0.916,13.396,9.678,9.753,10.533,10.533,2.3,3.146,0.289,0.243,0.554,0.505,0.888,0.306,0.292,0.023,0.113,0.069,0.204,0.106,0,0.102,NA,NA,0.038,0.437,0.511,0.943,0.511,NA,NA,0.272,NA,NA,0.203,8.584,0.458,NA,0.123,NA,NA,0.035,1,146.506,1.17,0.895,0.877,8.499,NA,NA,NA,NA,NA,NA,2.299,0.041,0.129,0.004,0.198,0.406,NA,0,0.027,0.296,-0.02,1.043,1.691,"2.78%","46625H10",156,156,TRUE
"5442","JPM","002968",47896,2015-12-31,2016-03-31,2016-05-31,11.534,1.035,14.072,10.344,10.46,11.081,11.081,2.388,6.415,0.44,0.241,0.545,0.494,0.876,0.301,0.291,0.022,0.11,0.066,0.204,0.103,0,0.099,NA,NA,0.036,0.402,0.551,0.925,0.551,NA,NA,0.28,NA,NA,0.21,9.311,0.405,NA,0.139,NA,NA,0.035,1,148.401,1.369,0.898,0.88,8.792,NA,NA,NA,NA,NA,NA,15.137,0.041,0.124,0.01,0.182,0.406,NA,0,0.027,0.296,-0.005,1.065,2.115,"2.70%","46625H10",156,156,TRUE
"5443","JPM","002968",47896,2015-12-31,2016-03-31,2016-06-30,10.981,1.035,14.072,9.848,9.958,10.55,10.55,2.273,6.108,0.44,0.241,0.545,0.494,0.876,0.301,0.291,0.022,0.11,0.066,0.204,0.103,0,0.099,NA,NA,0.036,0.402,0.551,0.925,0.551,NA,NA,0.28,NA,NA,0.21,9.311,0.405,NA,0.139,NA,NA,0.035,1,148.401,1.369,0.898,0.88,8.792,NA,NA,NA,NA,NA,NA,15.137,0.041,0.124,0.01,0.182,0.406,NA,0,0.027,0.296,-0.005,1.014,2.014,"2.83%","46625H10",156,156,TRUE
"5444","JPM","002968",47896,2015-12-31,2016-03-31,2016-07-31,11.304,1.035,14.072,10.138,10.252,10.861,10.861,2.34,6.287,0.44,0.241,0.545,0.494,0.876,0.301,0.291,0.022,0.11,0.066,0.204,0.103,0,0.099,NA,NA,0.036,0.402,0.551,0.925,0.551,NA,NA,0.28,NA,NA,0.21,9.311,0.405,NA,0.139,NA,NA,0.035,1,148.401,1.369,0.898,0.88,8.792,NA,NA,NA,NA,NA,NA,15.137,0.041,0.124,0.01,0.182,0.406,NA,0,0.027,0.296,-0.005,1.044,2.073,"3.00%","46625H10",156,156,TRUE
"5445","JPM","002968",47896,2015-12-31,2016-06-30,2016-08-31,11.677,1.008,13.759,10.8,10.922,11.46,11.46,2.41,13.262,0.453,0.237,0.538,0.488,0.866,0.307,0.288,0.023,0.109,0.068,0.204,0.101,0,0.097,NA,NA,0.036,0.405,0.548,0.902,0.548,NA,NA,0.276,NA,NA,0.206,9.115,0.393,NA,0.139,NA,NA,0.035,1,150.585,1.352,0.897,0.878,8.699,NA,NA,NA,NA,NA,NA,16.981,0.042,0.122,0.01,0.184,0.406,NA,0,0.027,0.296,0.002,1.077,2.435,"2.84%","46625H10",156,156,TRUE
"5446","JPM","002968",47896,2015-12-31,2016-06-30,2016-09-30,11.52,1.008,13.759,10.654,10.775,11.306,11.306,2.378,13.083,0.453,0.237,0.538,0.488,0.866,0.307,0.288,0.023,0.109,0.068,0.204,0.101,0,0.097,NA,NA,0.036,0.405,0.548,0.902,0.548,NA,NA,0.276,NA,NA,0.206,9.115,0.393,NA,0.139,NA,NA,0.035,1,150.585,1.352,0.897,0.878,8.699,NA,NA,NA,NA,NA,NA,16.981,0.042,0.122,0.01,0.184,0.406,NA,0,0.027,0.296,0.002,1.063,2.402,"2.88%","46625H10",156,156,TRUE
"5447","JPM","002968",47896,2015-12-31,2016-06-30,2016-10-31,11.982,1.008,13.759,11.082,11.207,11.759,11.759,2.473,13.608,0.453,0.237,0.538,0.488,0.866,0.307,0.288,0.023,0.109,0.068,0.204,0.101,0,0.097,NA,NA,0.036,0.405,0.548,0.902,0.548,NA,NA,0.276,NA,NA,0.206,9.115,0.393,NA,0.139,NA,NA,0.035,1,150.585,1.352,0.897,0.878,8.699,NA,NA,NA,NA,NA,NA,16.981,0.042,0.122,0.01,0.184,0.406,NA,0,0.027,0.296,0.002,1.105,2.498,"2.77%","46625H10",156,156,TRUE
"5448","JPM","002968",47896,2015-12-31,2016-09-30,2016-11-30,13.63,0.958,13.543,13.634,13.751,13.822,13.822,2.766,-112.59,0.471,0.226,0.535,0.484,0.857,0.32,0.277,0.023,0.105,0.07,0.204,0.098,0,0.094,NA,NA,0.036,0.405,0.548,0.891,0.548,NA,NA,0.277,NA,NA,0.203,8.923,0.384,NA,0.139,NA,NA,0.035,1,153.579,1.354,0.897,0.879,8.719,NA,NA,NA,NA,NA,NA,18.572,0.042,0.122,0.011,0.187,0.413,NA,0,0.027,0.296,0.011,1.257,1.425,"2.39%","46625H10",156,156,TRUE
"5449","JPM","002968",47896,2015-12-31,2016-09-30,2016-12-31,14.671,0.958,13.543,14.675,14.801,14.878,14.878,2.978,-121.18,0.471,0.226,0.535,0.484,0.857,0.32,0.277,0.023,0.105,0.07,0.204,0.098,0,0.094,NA,NA,0.036,0.405,0.548,0.891,0.548,NA,NA,0.277,NA,NA,0.203,8.923,0.384,NA,0.139,NA,NA,0.035,1,153.579,1.354,0.897,0.879,8.719,NA,NA,NA,NA,NA,NA,18.572,0.042,0.122,0.011,0.187,0.413,NA,0,0.027,0.296,0.011,1.353,1.533,"2.23%","46625H10",156,156,TRUE
"5450","JPM","002968",47896,2015-12-31,2016-09-30,2017-01-31,14.388,0.958,13.543,14.393,14.516,14.591,14.591,2.92,-118.85,0.471,0.226,0.535,0.484,0.857,0.32,0.277,0.023,0.105,0.07,0.204,0.098,0,0.094,NA,NA,0.036,0.405,0.548,0.891,0.548,NA,NA,0.277,NA,NA,0.203,8.923,0.384,NA,0.139,NA,NA,0.035,1,153.579,1.354,0.897,0.879,8.719,NA,NA,NA,NA,NA,NA,18.572,0.042,0.122,0.011,0.187,0.413,NA,0,0.027,0.296,0.011,1.327,1.504,"2.27%","46625H10",156,156,TRUE
