"","TICKER","gvkey","public_date","bm","ptb","GProf","npm","capital_ratio","totdebt_invcap","cash_lt","short_debt","debt_assets","de_ratio","sale_equity","sale_invcap"
"6696","PACW","136265",2012-10-31,0.639,1.421,0.053,0.153,0.302,0.359,0.037,0.159,0.899,8.901,0.571,0.398
"6697","PACW","136265",2012-11-30,0.668,1.523,0.054,0.161,0.244,0.305,0.036,0.198,0.897,8.724,0.562,0.425
"6698","PACW","136265",2012-12-31,0.668,1.587,0.054,0.161,0.244,0.305,0.036,0.198,0.897,8.724,0.562,0.425
"6699","PACW","136265",2013-01-31,0.668,1.681,0.054,0.161,0.244,0.305,0.036,0.198,0.897,8.724,0.562,0.425
"6700","PACW","136265",2013-02-28,0.636,1.664,0.056,0.182,0.164,0.172,0.034,0.047,0.892,8.274,0.53,0.443
"6701","PACW","136265",2013-03-31,0.636,1.832,0.056,0.182,0.164,0.172,0.034,0.047,0.892,8.274,0.53,0.443
"6702","PACW","136265",2013-04-30,0.636,1.745,0.056,0.182,0.164,0.172,0.034,0.047,0.892,8.274,0.53,0.443
"6703","PACW","136265",2013-05-31,0.547,1.753,0.054,0.212,0.171,0.175,0.03,0.023,0.892,8.286,0.526,0.437
"6704","PACW","136265",2013-06-30,0.547,2.302,0.054,0.212,0.171,0.175,0.03,0.023,0.892,8.286,0.526,0.437
"6705","PACW","136265",2013-07-31,0.547,2.66,0.054,0.212,0.171,0.175,0.03,0.023,0.892,8.286,0.526,0.437
"6706","PACW","136265",2013-08-31,0.568,1.837,0.05,0.179,0.161,0.166,0.033,0.033,0.889,7.972,0.469,0.393
"6707","PACW","136265",2013-09-30,0.568,1.971,0.05,0.179,0.161,0.166,0.033,0.033,0.889,7.972,0.469,0.393
"6708","PACW","136265",2013-10-31,0.568,2.188,0.05,0.179,0.161,0.166,0.033,0.033,0.889,7.972,0.469,0.393
"6709","PACW","136265",2013-11-30,0.516,2.234,0.05,0.2,0.152,0.159,0.031,0.041,0.884,7.613,0.443,0.376
"6710","PACW","136265",2013-12-31,0.516,2.37,0.05,0.2,0.152,0.159,0.031,0.041,0.884,7.613,0.443,0.376
"6711","PACW","136265",2014-01-31,0.516,2.252,0.05,0.2,0.152,0.159,0.031,0.041,0.884,7.613,0.443,0.376
"6712","PACW","136265",2014-02-28,0.418,2.397,0.047,0.145,0.147,0.26,0.026,0.433,0.876,7.075,0.388,0.331
"6713","PACW","136265",2014-03-31,0.418,2.433,0.047,0.145,0.147,0.26,0.026,0.433,0.876,7.075,0.388,0.331
"6714","PACW","136265",2014-04-30,0.418,4.953,0.047,0.145,0.147,0.26,0.026,0.433,0.876,7.075,0.388,0.331
"6715","PACW","136265",2014-05-31,0.423,4.941,0.05,0.174,0.145,0.175,0.037,0.175,0.876,7.089,0.409,0.35
"6716","PACW","136265",2014-06-30,0.423,5.335,0.05,0.174,0.145,0.175,0.037,0.175,0.876,7.089,0.409,0.35
"6717","PACW","136265",2014-07-31,0.423,5.094,0.05,0.174,0.145,0.175,0.037,0.175,0.876,7.089,0.409,0.35
"6718","PACW","136265",2014-08-31,0.773,1.243,0.052,0.136,0.126,0.143,0.034,0.116,0.833,4.995,0.322,0.281
"6719","PACW","136265",2014-09-30,0.773,1.236,0.052,0.136,0.126,0.143,0.034,0.116,0.833,4.995,0.322,0.281
"6720","PACW","136265",2011-06-30,0.607,1.559,0.035,0.028,0.438,0.438,0.044,0,0.911,10.226,0.663,0.373
"6721","PACW","136265",2011-07-31,0.607,1.505,0.035,0.028,0.438,0.438,0.044,0,0.911,10.226,0.663,0.373
"6722","PACW","136265",2014-12-31,0.819,1.346,0.051,0.171,0.15,0.161,0.031,0.066,0.808,4.22,0.282,0.239
"6723","PACW","136265",2015-01-31,0.819,1.266,0.051,0.171,0.15,0.161,0.031,0.066,0.808,4.22,0.282,0.239
"6724","PACW","136265",2015-02-28,0.749,1.347,0.043,0.229,0.111,0.207,0.025,0.465,0.784,3.63,0.213,0.189
"6725","PACW","136265",2015-03-31,0.749,1.378,0.043,0.229,0.111,0.207,0.025,0.465,0.784,3.63,0.213,0.189
"6726","PACW","136265",2015-04-30,0.749,1.325,0.043,0.229,0.111,0.207,0.025,0.465,0.784,3.63,0.213,0.189
"6727","PACW","136265",2012-01-31,1.039,1.469,0.043,0.089,0.412,0.412,0.031,0,0.908,9.827,0.647,0.38
"6728","PACW","136265",2015-06-30,0.731,1.364,0.05,0.245,0.131,0.193,0.026,0.321,0.784,3.622,0.255,0.221
"6729","PACW","136265",2015-07-31,0.731,1.35,0.05,0.245,0.131,0.193,0.026,0.321,0.784,3.622,0.255,0.221
"6730","PACW","136265",2015-08-31,0.737,1.237,0.05,0.319,0.13,0.192,0.031,0.321,0.785,3.656,0.26,0.226
"6731","PACW","136265",2015-09-30,0.737,1.242,0.05,0.319,0.13,0.192,0.031,0.321,0.785,3.656,0.26,0.226
"6732","PACW","136265",2015-10-31,0.737,1.524,0.05,0.319,0.13,0.192,0.031,0.321,0.785,3.656,0.26,0.226
"6733","PACW","136265",2015-11-30,0.812,1.578,0.05,0.325,0.139,0.2,0.03,0.302,0.787,3.684,0.259,0.223
"6734","PACW","136265",2015-12-31,0.812,1.461,0.05,0.325,0.139,0.2,0.03,0.302,0.787,3.684,0.259,0.223
"6735","PACW","136265",2016-01-31,0.812,1.244,0.05,0.325,0.139,0.2,0.03,0.302,0.787,3.684,0.259,0.223
"6736","PACW","136265",2016-02-29,0.84,0.88,0.04,0.309,0.091,0.219,0.023,0.584,0.793,3.841,0.22,0.2
"6737","PACW","136265",2016-03-31,0.84,1.029,0.04,0.309,0.091,0.219,0.023,0.584,0.793,3.841,0.22,0.2
"6738","PACW","136265",2016-04-30,0.84,1.093,0.04,0.309,0.091,0.219,0.023,0.584,0.793,3.841,0.22,0.2
"6739","PACW","136265",2016-05-31,0.985,1.124,0.048,0.309,0.126,0.19,0.03,0.336,0.789,3.743,0.257,0.225
"6740","PACW","136265",2016-06-30,0.985,1.087,0.048,0.309,0.126,0.19,0.03,0.336,0.789,3.743,0.257,0.225
"6741","PACW","136265",2016-07-31,0.985,1.117,0.048,0.309,0.126,0.19,0.03,0.336,0.789,3.743,0.257,0.225
"6742","PACW","136265",2016-08-31,0.931,1.155,0.047,0.297,0.12,0.228,0.025,0.475,0.789,3.737,0.25,0.22
"6743","PACW","136265",2016-09-30,0.931,1.158,0.047,0.297,0.12,0.228,0.025,0.475,0.789,3.737,0.25,0.22
"6744","PACW","136265",2016-10-31,0.931,1.171,0.047,0.297,0.12,0.228,0.025,0.475,0.789,3.737,0.25,0.22
"6745","PACW","136265",2016-11-30,0.869,1.374,0.047,0.305,0.09,0.223,0.028,0.598,0.789,3.734,0.248,0.226
"6746","PACW","136265",2016-12-31,0.869,1.436,0.047,0.305,0.09,0.223,0.028,0.598,0.789,3.734,0.248,0.226
"6747","PACW","136265",2017-01-31,0.869,1.461,0.047,0.305,0.09,0.223,0.028,0.598,0.789,3.734,0.248,0.226
"6748","PACW","136265",2017-02-28,0.678,1.475,0.046,0.312,0.09,0.274,0.024,0.672,0.795,3.883,0.252,0.229
"6749","PACW","136265",2017-03-31,0.678,1.444,0.046,0.312,0.09,0.274,0.024,0.672,0.795,3.883,0.252,0.229
"6750","PACW","136265",2017-04-30,0.678,1.322,0.046,0.312,0.09,0.274,0.024,0.672,0.795,3.883,0.252,0.229
"6751","PACW","136265",2017-05-31,0.697,1.241,0.046,0.305,0.089,0.232,0.025,0.615,0.791,3.781,0.248,0.226
"6752","PACW","136265",2017-06-30,0.697,1.244,0.046,0.305,0.089,0.232,0.025,0.615,0.791,3.781,0.248,0.226
"6753","PACW","136265",2017-07-31,0.697,1.279,0.046,0.305,0.089,0.232,0.025,0.615,0.791,3.781,0.248,0.226
"6754","PACW","136265",2017-08-31,0.804,1.189,0.047,0.308,0.089,0.196,0.022,0.545,0.793,3.829,0.253,0.23
"6755","PACW","136265",2017-09-30,0.804,1.33,0.047,0.308,0.089,0.196,0.022,0.545,0.793,3.829,0.253,0.23
"6756","PACW","136265",2017-10-31,0.804,1.366,0.047,0.308,0.089,0.196,0.022,0.545,0.793,3.829,0.253,0.23
"6757","PACW","136265",2017-11-30,0.752,1.333,0.046,0.31,0.089,0.181,0.018,0.507,0.794,3.862,0.256,0.233
"6758","PACW","136265",2017-12-31,0.752,1.392,0.046,0.31,0.089,0.181,0.018,0.507,0.794,3.862,0.256,0.233
"6759","PACW","136265",2018-01-31,0.752,1.448,0.046,0.31,0.089,0.181,0.018,0.507,0.794,3.862,0.256,0.233
"6760","PACW","136265",2014-10-31,0.773,1.265,0.052,0.136,0.126,0.143,0.034,0.116,0.833,4.995,0.322,0.281
"6761","PACW","136265",2014-11-30,0.819,1.362,0.051,0.171,0.15,0.161,0.031,0.066,0.808,4.22,0.282,0.239
"6762","PACW","136265",2018-04-30,0.767,1.27,0.042,0.303,0.085,0.171,0.02,0.502,0.801,4.021,0.237,0.217
"6763","PACW","136265",2018-05-31,0.788,1.364,0.047,0.327,0.087,0.159,0.02,0.455,0.797,3.924,0.256,0.233
"6764","PACW","136265",2018-06-30,0.788,1.265,0.047,0.327,0.087,0.159,0.02,0.455,0.797,3.924,0.256,0.233
"6765","PACW","136265",2018-07-31,0.788,1.285,0.047,0.327,0.087,0.159,0.02,0.455,0.797,3.924,0.256,0.233
"6766","PACW","136265",2018-08-31,0.776,1.316,0.047,0.336,0.086,0.204,0.022,0.577,0.799,3.987,0.26,0.237
"6767","PACW","136265",2015-05-31,0.731,1.309,0.05,0.245,0.131,0.193,0.026,0.321,0.784,3.622,0.255,0.221
"6768","PACW","136265",2018-10-31,0.776,1.035,0.047,0.336,0.086,0.204,0.022,0.577,0.799,3.987,0.26,0.237
"6769","PACW","136265",2018-11-30,0.807,1.033,0.047,0.338,0.086,0.263,0.023,0.673,0.803,4.084,0.266,0.243
"6770","PACW","136265",2018-12-31,0.807,0.865,0.047,0.338,0.086,0.263,0.023,0.673,0.803,4.084,0.266,0.243
"6771","PACW","136265",2019-01-31,0.807,1.003,0.047,0.338,0.086,0.263,0.023,0.673,0.803,4.084,0.266,0.243
"6772","PACW","136265",2019-02-28,1.177,1.047,0.044,0.355,0.086,0.346,0.018,0.751,0.812,4.332,0.272,0.248
"6773","PACW","136265",2019-03-31,1.177,0.937,0.044,0.355,0.086,0.346,0.018,0.751,0.812,4.332,0.272,0.248
"6774","PACW","136265",2019-04-30,1.177,0.985,0.044,0.355,0.086,0.346,0.018,0.751,0.812,4.332,0.272,0.248
"6775","PACW","136265",2019-05-31,1.06,0.912,0.045,0.346,0.091,0.356,0.022,0.744,0.811,4.297,0.278,0.253
"6776","PACW","136265",2019-06-30,1.06,0.971,0.045,0.346,0.091,0.356,0.022,0.744,0.811,4.297,0.278,0.253
"6777","PACW","136265",2019-07-31,1.06,0.966,0.045,0.346,0.091,0.356,0.022,0.744,0.811,4.297,0.278,0.253
"6778","PACW","136265",2019-08-31,1.043,0.842,0.045,0.345,0.095,0.394,0.023,0.758,0.814,4.371,0.285,0.257
"6779","PACW","136265",2019-09-30,1.043,0.897,0.045,0.345,0.095,0.394,0.023,0.758,0.814,4.371,0.285,0.257
"6780","PACW","136265",2019-10-31,1.043,0.914,0.045,0.345,0.095,0.394,0.023,0.758,0.814,4.371,0.285,0.257
"6781","PACW","136265",2019-11-30,1.13,0.907,0.044,0.338,0.1,0.384,0.027,0.74,0.816,4.422,0.284,0.256
"6782","PACW","136265",2019-12-31,1.13,0.932,0.044,0.338,0.1,0.384,0.027,0.74,0.816,4.422,0.284,0.256
"6783","PACW","136265",2020-01-31,1.13,0.853,0.044,0.338,0.1,0.384,0.027,0.74,0.816,4.422,0.284,0.256
"6784","PACW","136265",2020-02-29,1.088,0.742,0.042,0.344,0.109,0.425,0.029,0.745,0.815,4.403,0.275,0.245
"6785","PACW","136265",2020-03-31,1.088,0.424,0.042,0.344,0.109,0.425,0.029,0.745,0.815,4.403,0.275,0.245
"6786","PACW","136265",2020-04-30,1.088,0.474,0.042,0.344,0.109,0.425,0.029,0.745,0.815,4.403,0.275,0.245
"6787","PACW","136265",2020-05-31,1.604,0.597,0.039,-0.799,0.135,0.459,0.03,0.705,0.829,4.85,0.297,0.257
"6788","PACW","136265",2020-06-30,1.604,0.688,0.039,-0.799,0.135,0.459,0.03,0.705,0.829,4.85,0.297,0.257
"6789","PACW","136265",2020-07-31,1.604,0.638,0.039,-0.799,0.135,0.459,0.03,0.705,0.829,4.85,0.297,0.257
"6790","PACW","136265",2020-08-31,1.48,0.654,0.033,-0.905,0.148,0.397,0.043,0.628,0.844,5.401,0.31,0.264
"6791","PACW","136265",2020-09-30,1.48,0.586,0.033,-0.905,0.148,0.397,0.043,0.628,0.844,5.401,0.31,0.264
"6792","PACW","136265",2020-10-31,1.48,0.66,0.033,-0.905,0.148,0.397,0.043,0.628,0.844,5.401,0.31,0.264
"6793","PACW","136265",2020-11-30,1.723,0.791,0.03,-0.983,0.161,0.362,0.066,0.554,0.859,6.112,0.329,0.276
"6794","PACW","136265",2020-12-31,1.723,0.863,0.03,-0.983,0.161,0.362,0.066,0.554,0.859,6.112,0.329,0.276
"6795","PACW","136265",2021-01-31,1.723,1.025,0.03,-0.983,0.161,0.362,0.066,0.554,0.859,6.112,0.329,0.276
"6796","PACW","136265",2021-02-28,1.206,1.183,0.028,-0.99,0.144,0.145,0.122,0.008,0.878,7.206,0.348,0.297
"6797","PACW","136265",2021-03-31,1.206,1.253,0.028,-0.99,0.144,0.145,0.122,0.008,0.878,7.206,0.348,0.297
"6798","PACW","136265",2021-04-30,1.206,1.426,0.028,-0.99,0.144,0.145,0.122,0.008,0.878,7.206,0.348,0.297
"6799","PACW","136265",2021-05-31,0.804,1.472,0.034,0.277,0.147,0.154,0.132,0.049,0.88,7.327,0.352,0.3
"6800","PACW","136265",2021-06-30,0.804,1.347,0.034,0.277,0.147,0.154,0.132,0.049,0.88,7.327,0.352,0.3
"6801","PACW","136265",2021-07-31,0.804,1.303,0.034,0.277,0.147,0.154,0.132,0.049,0.88,7.327,0.352,0.3
"6802","PACW","136265",2021-08-31,0.782,1.322,0.039,0.393,0.163,0.167,0.159,0.028,0.884,7.617,0.344,0.288
"6803","PACW","136265",2021-09-30,0.782,1.409,0.039,0.393,0.163,0.167,0.159,0.028,0.884,7.617,0.344,0.288
"6804","PACW","136265",2021-10-31,0.782,1.476,0.039,0.393,0.163,0.167,0.159,0.028,0.884,7.617,0.344,0.288
"6805","PACW","136265",2021-11-30,0.723,1.365,0.042,0.455,0.177,0.178,0.156,0.01,0.887,7.866,0.344,0.284
"6806","PACW","136265",2021-12-31,0.723,1.379,0.042,0.455,0.177,0.178,0.156,0.01,0.887,7.866,0.344,0.284
"6807","PACW","136265",2022-01-31,0.723,1.417,0.042,0.455,0.177,0.178,0.156,0.01,0.887,7.866,0.344,0.284
"6808","PACW","136265",2022-02-28,0.744,1.47,0.036,0.449,0.201,0.201,0.111,0,0.901,9.112,0.338,0.27
"6809","PACW","136265",2022-03-31,0.744,1.283,0.036,0.449,0.201,0.201,0.111,0,0.901,9.112,0.338,0.27
"6810","PACW","136265",2022-04-30,0.744,0.961,0.036,0.449,0.201,0.201,0.111,0,0.901,9.112,0.338,0.27
"6811","PACW","136265",2022-05-31,0.708,1.016,0.038,0.418,0.246,0.246,0.116,0.001,0.898,8.76,0.358,0.27
"6812","PACW","136265",2022-06-30,0.708,0.878,0.038,0.418,0.246,0.246,0.116,0.001,0.898,8.76,0.358,0.27
"6813","PACW","136265",2022-07-31,0.708,0.924,0.038,0.418,0.246,0.246,0.116,0.001,0.898,8.76,0.358,0.27
"6814","PACW","136265",2022-08-31,1.085,0.91,0.035,0.36,0.287,0.304,0.087,0.055,0.901,9.068,0.371,0.265
"6815","PACW","136265",2022-09-30,1.085,0.781,0.035,0.36,0.287,0.304,0.087,0.055,0.901,9.068,0.371,0.265
"6816","PACW","136265",2022-10-31,1.085,0.842,0.035,0.36,0.287,0.304,0.087,0.055,0.901,9.068,0.371,0.265
"6817","PACW","136265",2022-11-30,1.242,0.911,0.035,0.33,0.334,0.365,0.075,0.085,0.904,9.452,0.398,0.265
"6818","PACW","136265",2022-12-31,1.242,0.817,0.035,0.33,0.334,0.365,0.075,0.085,0.904,9.452,0.398,0.265
"6819","PACW","136265",2018-09-30,0.776,1.229,0.047,0.336,0.086,0.204,0.022,0.577,0.799,3.987,0.26,0.237
"6820","PACW","136265",2018-02-28,0.767,1.317,0.042,0.303,0.085,0.171,0.02,0.502,0.801,4.021,0.237,0.217
"6821","PACW","136265",2018-03-31,0.767,1.227,0.042,0.303,0.085,0.171,0.02,0.502,0.801,4.021,0.237,0.217
"7100","PBHC","062123",2011-10-31,1.186,0.915,0.039,0.109,0.508,0.625,0.039,0.188,0.924,12.083,0.69,0.34
"7101","PBHC","062123",2011-04-30,1.154,1.007,0.037,0.118,0.47,0.799,0.036,0.412,0.925,12.355,0.692,0.366
"7102","PBHC","062123",2011-05-31,0.988,0.972,0.038,0.11,0.526,0.641,0.037,0.18,0.923,12.062,0.684,0.325
"7103","PBHC","062123",2012-04-30,1.115,1.038,0.037,0.107,0.418,0.48,0.03,0.128,0.915,10.706,0.576,0.335
"7104","PBHC","062123",2011-08-31,1.186,0.922,0.039,0.109,0.508,0.625,0.039,0.188,0.924,12.083,0.69,0.34
"7105","PBHC","062123",2011-09-30,1.186,0.928,0.039,0.109,0.508,0.625,0.039,0.188,0.924,12.083,0.69,0.34
"7106","PBHC","062123",2011-11-30,1.176,0.933,0.04,0.117,0.475,0.601,0.036,0.21,0.92,11.425,0.659,0.346
"7107","PBHC","062123",2011-12-31,1.176,0.884,0.04,0.117,0.475,0.601,0.036,0.21,0.92,11.425,0.659,0.346
"7108","PBHC","062123",2012-01-31,1.176,0.924,0.04,0.117,0.475,0.601,0.036,0.21,0.92,11.425,0.659,0.346
"7109","PBHC","062123",2012-11-30,1.002,1.014,0.035,0.11,0.45,0.464,0.03,0.03,0.916,10.929,0.548,0.301
"7110","PBHC","062123",2012-03-31,1.115,1.037,0.037,0.107,0.418,0.48,0.03,0.128,0.915,10.706,0.576,0.335
"7111","PBHC","062123",2010-01-31,1.178,0.729,0.037,0.084,0.637,0.745,0.043,0.144,0.938,15.238,0.946,0.343
"7112","PBHC","062123",2012-05-31,0.971,1.003,0.038,0.111,0.446,0.495,0.032,0.099,0.916,10.868,0.595,0.33
"7113","PBHC","062123",2012-06-30,0.971,1.003,0.038,0.111,0.446,0.495,0.032,0.099,0.916,10.868,0.595,0.33
"7114","PBHC","062123",2011-06-30,0.988,0.866,0.038,0.11,0.526,0.641,0.037,0.18,0.923,12.062,0.684,0.325
"7115","PBHC","062123",2011-07-31,0.988,0.914,0.038,0.11,0.526,0.641,0.037,0.18,0.923,12.062,0.684,0.325
"7116","PBHC","062123",2012-09-30,1.138,1.04,0.037,0.117,0.434,0.456,0.031,0.048,0.914,10.668,0.563,0.318
"7117","PBHC","062123",2012-10-31,1.138,1.153,0.037,0.117,0.434,0.456,0.031,0.048,0.914,10.668,0.563,0.318
"7118","PBHC","062123",2010-08-31,1.662,0.633,0.039,0.103,0.547,0.625,0.05,0.123,0.922,11.8,0.708,0.32
"7119","PBHC","062123",2010-09-30,1.662,0.802,0.039,0.103,0.547,0.625,0.05,0.123,0.922,11.8,0.708,0.32
"7120","PBHC","062123",2010-10-31,1.662,0.712,0.039,0.103,0.547,0.625,0.05,0.123,0.922,11.8,0.708,0.32
"7121","PBHC","062123",2010-11-30,1.275,0.755,0.039,0.107,0.544,0.616,0.046,0.117,0.922,11.809,0.69,0.314
"7122","PBHC","062123",2012-02-29,1.115,0.974,0.037,0.107,0.418,0.48,0.03,0.128,0.915,10.706,0.576,0.335
"7123","PBHC","062123",2011-01-31,1.275,0.822,0.039,0.107,0.544,0.616,0.046,0.117,0.922,11.809,0.69,0.314
"7124","PBHC","062123",2011-02-28,1.154,0.91,0.037,0.118,0.47,0.799,0.036,0.412,0.925,12.355,0.692,0.366
"7125","PBHC","062123",2011-03-31,1.154,1.035,0.037,0.118,0.47,0.799,0.036,0.412,0.925,12.355,0.692,0.366
"7126","PBHC","062123",2014-08-31,0.821,1.192,0.036,0.101,0.327,0.697,0.032,0.534,0.917,11.07,0.52,0.349
"7127","PBHC","062123",2014-09-30,0.821,1.256,0.036,0.101,0.327,0.697,0.032,0.534,0.917,11.07,0.52,0.349
"7128","PBHC","062123",2014-10-31,0.821,1.321,0.036,0.101,0.327,0.697,0.032,0.534,0.917,11.07,0.52,0.349
"7129","PBHC","062123",2014-11-30,0.847,1.315,0.035,0.108,0.322,0.647,0.037,0.506,0.918,11.22,0.52,0.351
"7130","PBHC","062123",2014-12-31,0.847,1.334,0.035,0.108,0.322,0.647,0.037,0.506,0.918,11.22,0.52,0.351
"7131","PBHC","062123",2015-01-31,0.847,1.345,0.035,0.108,0.322,0.647,0.037,0.506,0.918,11.22,0.52,0.351
"7132","PBHC","062123",2015-02-28,1.399,0.764,0.035,0.117,0.171,0.855,0.023,0.801,0.877,7.15,0.341,0.281
"7133","PBHC","062123",2015-03-31,1.399,0.769,0.035,0.117,0.171,0.855,0.023,0.801,0.877,7.15,0.341,0.281
"7134","PBHC","062123",2015-04-30,1.399,0.81,0.035,0.117,0.171,0.855,0.023,0.801,0.877,7.15,0.341,0.281
"7135","PBHC","062123",2010-12-31,1.275,0.833,0.039,0.107,0.544,0.616,0.046,0.117,0.922,11.809,0.69,0.314
"7136","PBHC","062123",2015-06-30,1.379,0.905,0.035,0.117,0.246,0.667,0.034,0.632,0.9,9.023,0.42,0.314
"7137","PBHC","062123",2015-07-31,1.379,0.879,0.035,0.117,0.246,0.667,0.034,0.632,0.9,9.023,0.42,0.314
"7138","PBHC","062123",2015-08-31,1.171,0.839,0.035,0.115,0.221,0.683,0.037,0.678,0.891,8.236,0.387,0.3
"7139","PBHC","062123",2015-09-30,1.171,0.853,0.035,0.115,0.221,0.683,0.037,0.678,0.891,8.236,0.387,0.3
"7140","PBHC","062123",2015-10-31,1.171,0.846,0.035,0.115,0.221,0.683,0.037,0.678,0.891,8.236,0.387,0.3
"7141","PBHC","062123",2012-07-31,0.971,1.069,0.038,0.111,0.446,0.495,0.032,0.099,0.916,10.868,0.595,0.33
"7142","PBHC","062123",2012-08-31,1.138,1.006,0.037,0.117,0.434,0.456,0.031,0.048,0.914,10.668,0.563,0.318
"7143","PBHC","062123",2016-01-31,1.265,0.934,0.036,0.118,0.198,0.633,0.033,0.689,0.882,7.515,0.359,0.287
"7144","PBHC","062123",2016-02-29,1.089,0.894,0.034,0.113,0.287,0.564,0.028,0.494,0.886,7.796,0.36,0.255
"7145","PBHC","062123",2016-03-31,1.089,0.825,0.034,0.113,0.287,0.564,0.028,0.494,0.886,7.796,0.36,0.255
"7146","PBHC","062123",2016-04-30,1.089,0.846,0.034,0.113,0.287,0.564,0.028,0.494,0.886,7.796,0.36,0.255
"7147","PBHC","062123",2016-05-31,1.288,0.855,0.035,0.115,0.267,0.592,0.034,0.551,0.891,8.24,0.388,0.284
"7148","PBHC","062123",2015-05-31,1.379,0.875,0.035,0.117,0.246,0.667,0.034,0.632,0.9,9.023,0.42,0.314
"7149","PBHC","062123",2016-07-31,1.288,0.896,0.035,0.115,0.267,0.592,0.034,0.551,0.891,8.24,0.388,0.284
"7150","PBHC","062123",2016-08-31,1.274,0.888,0.035,0.118,0.293,0.624,0.036,0.532,0.898,8.866,0.413,0.291
"7151","PBHC","062123",2016-09-30,1.274,0.862,0.035,0.118,0.293,0.624,0.036,0.532,0.898,8.866,0.413,0.291
"7152","PBHC","062123",2010-02-28,1.663,0.685,0.037,0.078,0.499,0.705,0.043,0.292,0.921,11.713,0.708,0.354
"7153","PBHC","062123",2010-03-31,1.663,0.793,0.037,0.078,0.499,0.705,0.043,0.292,0.921,11.713,0.708,0.354
"7154","PBHC","062123",2010-04-30,1.663,0.726,0.037,0.078,0.499,0.705,0.043,0.292,0.921,11.713,0.708,0.354
"7155","PBHC","062123",2010-05-31,1.229,0.673,0.038,0.079,0.575,0.63,0.05,0.087,0.927,12.63,0.765,0.325
"7156","PBHC","062123",2010-06-30,1.229,0.66,0.038,0.079,0.575,0.63,0.05,0.087,0.927,12.63,0.765,0.325
"7157","PBHC","062123",2010-07-31,1.229,0.642,0.038,0.079,0.575,0.63,0.05,0.087,0.927,12.63,0.765,0.325
"7158","PBHC","062123",2013-12-31,0.819,1.276,0.036,0.116,0.374,0.643,0.028,0.418,0.917,11.106,0.548,0.343
"7159","PBHC","062123",2014-01-31,0.819,1.321,0.036,0.116,0.374,0.643,0.028,0.418,0.917,11.106,0.548,0.343
"7160","PBHC","062123",2014-02-28,0.885,1.233,0.036,0.108,0.285,0.766,0.037,0.63,0.915,10.787,0.522,0.371
"7161","PBHC","062123",2014-03-31,0.885,1.289,0.036,0.108,0.285,0.766,0.037,0.63,0.915,10.787,0.522,0.371
"7162","PBHC","062123",2014-04-30,0.885,1.29,0.036,0.108,0.285,0.766,0.037,0.63,0.915,10.787,0.522,0.371
"7163","PBHC","062123",2014-05-31,0.805,1.289,0.037,0.107,0.332,0.721,0.033,0.541,0.917,11.069,0.537,0.358
"7164","PBHC","062123",2014-06-30,0.805,1.251,0.037,0.107,0.332,0.721,0.033,0.541,0.917,11.069,0.537,0.358
"7165","PBHC","062123",2014-07-31,0.805,1.255,0.037,0.107,0.332,0.721,0.033,0.541,0.917,11.069,0.537,0.358
"7166","PBHC","062123",2017-12-31,0.985,1.065,0.031,0.112,0.437,0.774,0.045,0.439,0.925,12.465,0.531,0.298
"7167","PBHC","062123",2018-01-31,0.985,1.076,0.031,0.112,0.437,0.774,0.045,0.439,0.925,12.465,0.531,0.298
"7168","PBHC","062123",2018-02-28,0.975,1.056,0.029,0.104,0.477,0.751,0.027,0.367,0.929,13.252,0.543,0.283
"7169","PBHC","062123",2018-03-31,0.975,1.074,0.029,0.104,0.477,0.751,0.027,0.367,0.929,13.252,0.543,0.283
"7170","PBHC","062123",2018-04-30,0.975,1.106,0.029,0.104,0.477,0.751,0.027,0.367,0.929,13.252,0.543,0.283
"7171","PBHC","062123",2018-05-31,0.971,1.108,0.03,0.106,0.481,0.749,0.036,0.36,0.928,13.002,0.564,0.292
"7172","PBHC","062123",2018-06-30,0.971,1.114,0.03,0.106,0.481,0.749,0.036,0.36,0.928,13.002,0.564,0.292
"7173","PBHC","062123",2018-07-31,0.971,1.068,0.03,0.106,0.481,0.749,0.036,0.36,0.928,13.002,0.564,0.292
"7174","PBHC","062123",2018-08-31,0.938,1.073,0.03,0.103,0.495,0.724,0.042,0.319,0.93,13.287,0.583,0.294
"7175","PBHC","062123",2018-09-30,0.938,1.047,0.03,0.103,0.495,0.724,0.042,0.319,0.93,13.287,0.583,0.294
"7176","PBHC","062123",2018-10-31,0.938,1.066,0.03,0.103,0.495,0.724,0.042,0.319,0.93,13.287,0.583,0.294
"7177","PBHC","062123",2018-11-30,0.965,1.015,0.031,0.101,0.528,0.681,0.034,0.226,0.93,13.395,0.6,0.282
"7178","PBHC","062123",2018-12-31,0.965,1.079,0.031,0.101,0.528,0.681,0.034,0.226,0.93,13.395,0.6,0.282
"7179","PBHC","062123",2019-01-31,0.965,0.978,0.031,0.101,0.528,0.681,0.034,0.226,0.93,13.395,0.6,0.282
"7180","PBHC","062123",2019-02-28,0.971,0.985,0.03,0.104,0.497,1.045,0.03,0.526,0.931,13.526,0.602,0.302
"7181","PBHC","062123",2019-03-31,0.971,0.891,0.03,0.104,0.497,1.045,0.03,0.526,0.931,13.526,0.602,0.302
"7182","PBHC","062123",2019-04-30,0.971,0.946,0.03,0.104,0.497,1.045,0.03,0.526,0.931,13.526,0.602,0.302
